,c,k,z
303,1.6750095301492606e+43,-3.497842028465763e+43,0.008292989621732728
304,2.3938185529692087e+43,-4.998896419622554e+43,0.0054381833928365195
305,3.421095319994365e+43,-7.144109199544366e+43,0.0044832127365449816
306,4.889214837929236e+43,-1.0209912742874584e+44,0.005168582825169247
307,6.987359162932291e+43,-1.4591366859812436e+44,0.0053870051080399
308,9.985895422933037e+43,-2.0853066250367264e+44,0.00488443978602774
309,1.4271215357979054e+44,-2.9801894244731227e+44,0.003679143682286879
310,2.0395525805936826e+44,-4.259099788543097e+44,0.0032122869123575567
311,2.9148006141471444e+44,-6.0868382592743655e+44,0.004543901281458061
312,4.16565020243778e+44,-8.698927433968314e+44,0.0038518078103248117
313,5.953285972580052e+44,-1.2431961435174986e+45,0.005369279111483966
314,8.508062883095088e+44,-1.7766979469464677e+45,0.004936456044372603
315,1.2159189791336188e+45,-2.539145259695187e+45,0.007145467631931499
316,1.7377151346106456e+45,-3.6287871334084425e+45,0.004758370160228196
317,2.4834334695610183e+45,-5.186034949875783e+45,0.005685722011423818
318,3.549167337555451e+45,-7.411555848433375e+45,0.004280337889068282
319,5.072247331915468e+45,-1.0592130717468974e+46,0.007104062820157551
320,7.248937722345874e+45,-1.513760881389901e+46,0.007708328757581116
321,1.0359727092133985e+46,-2.1633720987290504e+46,0.006353172267749457
322,1.480547213044108e+46,-3.0917557026986337e+46,0.006406560101018999
323,2.115905207307101e+46,-4.4185433152185274e+46,0.004791052690583071
324,3.023918998911335e+46,-6.3147049462612e+46,0.008080113837613732
325,4.3215953533261304e+46,-9.024580209725419e+46,0.006151417791320806
326,6.176153000332933e+46,-1.289736395522143e+47,0.006160548084648155
327,8.826570459486256e+46,-1.8432103558034208e+47,0.007730328235004521
328,1.2614380840642336e+47,-2.6342006223415472e+47,0.008602008837447477
329,1.8027681841223986e+47,-3.76463429521044e+47,0.00752424336560234
330,2.576403207371753e+47,-5.380179192303379e+47,0.00905145599712282
331,3.6820338551663615e+47,-7.689014621718035e+47,0.00900262483425126
332,5.2621318246306026e+47,-1.0988657392223901e+48,0.006194263781973377
333,7.520308728540766e+47,-1.5704299864720044e+48,0.003663978600879416
334,1.0747553512028662e+48,-2.2443600290565944e+48,0.005771702538144217
335,1.5359729322752562e+48,-3.2074985726316645e+48,0.002229083018715045
336,2.1951161685697285e+48,-4.5839557647792785e+48,8.515713352566078e-05
337,3.137122336119874e+48,-6.55110204342597e+48,0.003392307753303743
338,4.483378462013089e+48,-9.362424112625879e+48,0.004118710877742803
339,6.407363271176805e+48,-1.3380189269474168e+49,0.005177741526142397
340,9.157001675560459e+48,-1.9122127211212108e+49,0.0042600798757200615
341,1.308661240785504e+49,-2.73281447457543e+49,0.007568972463834259
342,1.8702565575641165e+49,-3.9055670271192525e+49,0.0066443181736919365
343,2.6728533573837966e+49,-5.581591412527516e+49,0.008165072655920903
344,3.819874359581234e+49,-7.976860332974553e+49,0.00559884760069985
345,5.459124827285071e+49,-1.1400028427191724e+50,0.004157174429709639
346,7.801838771248855e+49,-1.6292205544022277e+50,-0.001508773005955282
347,1.1149898589666987e+50,-2.3283798210146883e+50,0.000770665838990217
348,1.5934735670006379e+50,-3.327574389028945e+50,-0.00023708841708092805
349,2.2772924689044845e+50,-4.755560589636078e+50,0.002062742706281994
350,3.2545635499248957e+50,-6.796348894937693e+50,0.0031579515541995356
351,4.6512180781044875e+50,-9.712915529324704e+50,0.005234311491157088
352,6.647229122499463e+50,-1.3881089617112994e+51,0.008233145935129284
353,9.49980290432049e+50,-1.9837982568321447e+51,0.01133619343423677
354,1.3576522421270475e+51,-2.835120031901903e+51,0.011153713366054412
355,1.9402714236463864e+51,-4.05177571237858e+51,0.011921651230057013
356,2.7729142121996237e+51,-5.790543694338012e+51,0.007199680339345996
357,3.962875056814725e+51,-8.275481827288464e+51,0.007726784829260972
358,5.663492453834969e+51,-1.1826799535377794e+52,0.005408018279028872
359,8.093908163843794e+51,-1.690212004197502e+52,0.005511349149202848
360,1.1567305845066845e+52,-2.4155449752806506e+52,0.006115119515823922
361,1.6531267936918971e+52,-3.452145359938997e+52,0.005440071080220636
362,2.3625451186522682e+52,-4.933589607357128e+52,0.007774901363090218
363,3.3764012893423216e+52,-7.050776799923737e+52,0.009414044865053975
364,4.825340932822378e+52,-1.0076527931753485e+53,0.01133467825525773
365,6.896074584341406e+52,-1.4400741654523288e+53,0.012577997180401609
366,9.855437229174961e+52,-2.0580636664223915e+53,0.013070004115477636
367,1.4084772690648613e+53,-2.941255496877525e+53,0.010662437404293672
368,2.012907364068801e+53,-4.203457861413288e+53,0.013206075237684373
369,2.8767209420515116e+53,-6.007318307244942e+53,0.01601285412678446
370,4.111229123684045e+53,-8.585282506537784e+53,0.015887840278839077
371,5.875510780470142e+53,-1.2269547233442176e+54,0.014611889482457128
372,8.396911457098808e+53,-1.7534867280025948e+54,0.011114001637666529
373,1.200033914544454e+54,-2.5059732415396112e+54,0.011110793943844096
374,1.7150131967146456e+54,-3.58137976582578e+54,0.01089076213547755
375,2.4509892839336343e+54,-5.1182833138258704e+54,0.011388090852701198
376,3.502800142567678e+54,-7.314729460015246e+54,0.014162631511719363
377,5.005982245291763e+54,-1.045375251672425e+55,0.011181396150955807
378,7.154235817121609e+54,-1.4939847369377734e+55,0.009262976816394477
379,1.0224385069508491e+55,-2.1351092735668058e+55,0.010591359485024888
380,1.461204980123892e+55,-3.051364245805444e+55,0.011938247496243493
