,c,k,z
95,-0.3422159140890995,0.04024565119567228,-0.0006197074690117398
96,-0.34366065575048804,0.039062553255783554,0.0010477772992549205
97,-0.3434904507681486,0.03840852394147256,0.004176262896788053
98,-0.3403204697417274,0.03786090050134269,0.003450873287023862
99,-0.3377994544541193,0.036673607134297466,0.004172387700610208
100,-0.3345568015007529,0.03561905311070608,0.007840607800190146
101,-0.3277998066634894,0.034843504991985505,0.006667938710299441
102,-0.3221144790409194,0.033363065219094004,0.00517314909960472
103,-0.317808145420936,0.03187825786886434,0.008812465586418499
104,-0.3100166523986795,0.03102899883699449,0.004646739620377371
105,-0.3061395682028004,0.029302874784506404,0.0032776894877144525
106,-0.3035302303717076,0.028061544565255,0.005072253064132481
107,-0.29919273748034575,0.027299649806594446,0.006609368189315779
108,-0.29337124634213285,0.026471793227677856,0.005806374882241674
109,-0.28828464384553204,0.0253510211742149,0.0063982520028520685
110,-0.28261144089663753,0.02439386760861842,0.0040935114177453906
111,-0.27910050027182054,0.023208705235452518,0.004479845819106782
112,-0.2752021402663449,0.022394834688521124,0.004340172915806765
113,-0.2714167481238125,0.021582595172056677,0.005647442311890063
114,-0.26637254153817685,0.020912237061172886,0.006620983144529942
115,-0.2603860198789808,0.020170349420451514,0.006504180475879142
116,-0.25449169327239346,0.019301172601784433,0.0030684457725895183
117,-0.2518399510544216,0.018209603942559972,-0.002896684866064453
118,-0.2548348513422146,0.017146510156846113,-0.0012403249551037323
119,-0.2562492341948621,0.01698749382847085,-0.003777433204888039
120,-0.2600632418477363,0.01654717273133465,-0.005318606520234467
121,-0.26533353528068454,0.016292004630749816,-0.007428664744347632
122,-0.27260165730764085,0.016104174157451714,-0.009014860522759967
123,-0.28137206505351536,0.0160679426735757,-0.012490119992774475
124,-0.29343912244365206,0.016004229894743906,-0.012822676382675086
125,-0.30582184066858814,0.01630261807418511,-0.010017070412983452
126,-0.315541595193542,0.016823904992391225,-0.007310042711310337
127,-0.32269011907974954,0.01719795846552406,-0.005564577666142207
128,-0.3281782565039589,0.017353183055042486,-0.0046435912617106175
129,-0.33278743912536835,0.017347825441129918,-0.005612342146507689
130,-0.3383111155198703,0.017174098849109178,-0.005671143930848447
131,-0.3438858458202137,0.017078819468002708,-0.008176723432978424
132,-0.3518348375836924,0.01685824517397351,-0.008194383838857773
133,-0.35979715480457564,0.016867658310252345,-0.005215677886806446
134,-0.3649280412121863,0.01704423107807374,-0.0037836213149230503
135,-0.36869477236180526,0.017019467774898128,-0.004730984542212194
136,-0.37335591442439836,0.016797203518590344,-0.004582097714843596
137,-0.37787093857171433,0.016652634226130024,-0.0024478193395285983
138,-0.3803547365916933,0.016601835231503412,-0.0029801792286532204
139,-0.3833387910946488,0.016347337454210856,-0.0037465667728193383
140,-0.38704556262538603,0.016090663432944886,-0.0028565863989386563
141,-0.38990260509760905,0.01593993641386624,-0.003432635544809944
142,-0.39330196639309073,0.01569956539544041,-0.004290000232632743
143,-0.39751107887380766,0.01546433742715546,-0.0060577295551704075
144,-0.4033948744475166,0.01522351479897654,-0.008229477383977585
145,-0.4113376843040047,0.015028720416198802,-0.009142982572326073
146,-0.420145332187809,0.01496181556575727,-0.007171628277923174
147,-0.42707846543734385,0.01504455922913547,-0.009332683109120755
148,-0.43606113763828974,0.014902907191942904,-0.01019802083858138
149,-0.44586330024230997,0.014864624352426484,-0.008912717965847123
150,-0.45444272263040186,0.014935572326008183,-0.006170501333535243
151,-0.46041545465489775,0.015019403836681867,-0.004041004609201491
152,-0.464362794505806,0.014991932839003696,-0.004211516116020244
153,-0.4684687086895076,0.01481043957486384,-0.006000692655671873
154,-0.4742706139284653,0.014570350130891542,-0.007970525101469136
155,-0.4819405388369024,0.014374255486713379,-0.006296655013458395
156,-0.4880182570026263,0.014357779980477643,-0.0064703794864936935
157,-0.4942583649703747,0.014240472617933762,-0.005675427093412854
158,-0.4997408763626662,0.01415270783834512,-0.0072867013478254035
159,-0.5067511555335641,0.013968195852001234,-0.00552762794998548
160,-0.5120883258998777,0.013925201032893894,-0.0034846125497088993
161,-0.5154824945538978,0.013850432992058988,-0.002464615495785102
162,-0.5179050833664118,0.013691977717948067,-0.0031382881753934267
163,-0.5209647032754405,0.013457096885885627,-0.0025828876376549864
164,-0.5234941109368364,0.013273340641659543,-0.003699013382416325
165,-0.5270810193336627,0.013034446977867846,-0.004404169959498464
166,-0.5313352974268271,0.012833556219230647,-0.007246725640492906
167,-0.5382873438328366,0.012595116020880126,-0.0070438776050527055
168,-0.5450448606796262,0.012500683319772495,-0.009875945849968305
169,-0.554490661564963,0.01232831621175861,-0.009031844947539551
170,-0.5631332066578179,0.012306219540481094,-0.012164438809331718
171,-0.5747498202399031,0.012170351529155124,-0.015521930148690802
172,-0.5895544624193557,0.012087329847926952,-0.0159266554928264
173,-0.6047426943767474,0.012140540454505522,-0.015711359015910906
174,-0.6197256038241078,0.012214233870771233,-0.013283758313771144
175,-0.6324016932310144,0.012327784718026516,-0.01403812043562138
176,-0.6457932726573128,0.01231759947795592,-0.013443350692167542
177,-0.6586188428911872,0.012342028962819957,-0.014495256508406646
178,-0.6724425442738414,0.012315881550053804,-0.012222457316185625
179,-0.6841062845308863,0.012372874334403164,-0.010319999219589248
180,-0.6939616893201348,0.012379446006885265,-0.011486411204569974
181,-0.7049237943890259,0.012285329570492585,-0.007386469439597802
182,-0.7119900766623838,0.012311024862039855,-0.008225441978843147
183,-0.7198518779247216,0.012172648046132113,-0.008585885098382665
